idx,transistor_id,type,voltage,current,p_loss,pmax,power_margin_w,power_margin_pct,tamb,rthja,tj,tjmax,temperature_margin_c,status,reason,priority,criticality_score,recommended_action,thermal_power_limit_w,allowed_power_w,limiting_factor,max_current_available,max_current_a,current_reduction_pct,max_voltage_available,max_voltage_v,voltage_reduction_pct
274,DEMO_BJT_01,BJT,8.443000,0.403384,3.405771,10.000000,6.594229,65.942289,20.170000,50.000000,190.458556,150.000000,-40.458556,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.269724,Correct thermal operating condition,2.596600,2.596600,TEMPERATURE,1,0.307545,23.758822,1,6.437043,23.758822
275,DEMO_MOSFET_01,MOSFET,16.104000,0.102736,1.654461,10.000000,8.345539,83.455395,37.350000,40.000000,103.528422,150.000000,46.471578,SAFE,NONE,4,0.690189,No immediate action,2.816250,2.816250,TEMPERATURE,1,0.174879,0.000000,1,27.412494,0.000000
276,DEMO_MOSFET_02,MOSFET,28.992000,0.193258,5.602936,20.000000,14.397064,71.985320,30.880000,25.000000,170.953398,175.000000,4.046602,CRITICAL,LOW_MARGIN,3,0.976877,Monitor / investigate,5.764800,5.764800,TEMPERATURE,1,0.198841,0.000000,1,29.829554,0.000000
277,DEMO_BJT_01,BJT,10.766000,0.200482,2.158389,10.000000,7.841611,78.416108,33.390000,50.000000,141.309461,150.000000,8.690539,CRITICAL,LOW_MARGIN,3,0.942063,Monitor / investigate,2.332200,2.332200,TEMPERATURE,1,0.216626,0.000000,1,11.632965,0.000000
278,DEMO_MOSFET_01,MOSFET,26.685000,0.047971,1.280106,10.000000,8.719894,87.198939,32.170000,40.000000,83.374245,150.000000,66.625755,SAFE,NONE,4,0.555828,No immediate action,2.945750,2.945750,TEMPERATURE,1,0.110390,0.000000,1,61.406892,0.000000
279,DEMO_MOSFET_02,MOSFET,58.141000,0.127287,7.400593,20.000000,12.599407,62.997033,26.580000,25.000000,211.594837,175.000000,-36.594837,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.209113,Correct thermal operating condition,5.936800,5.936800,TEMPERATURE,1,0.102110,19.779407,1,46.641055,19.779407
280,DEMO_BJT_01,BJT,14.883000,0.262278,3.903483,10.000000,6.096517,60.965165,21.870000,50.000000,217.044174,150.000000,-67.044174,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.446961,Correct thermal operating condition,2.562600,2.562600,TEMPERATURE,1,0.172183,34.350945,1,9.770549,34.350945
281,DEMO_MOSFET_01,MOSFET,19.158000,0.057451,1.100646,10.000000,8.899354,88.993537,42.580000,40.000000,86.605850,150.000000,63.394150,SAFE,NONE,4,0.577372,No immediate action,2.685500,2.685500,TEMPERATURE,1,0.140176,0.000000,1,46.744182,0.000000
282,DEMO_MOSFET_02,MOSFET,27.025000,0.104369,2.820572,20.000000,17.179428,85.897139,19.230000,25.000000,89.744306,175.000000,85.255694,SAFE,NONE,4,0.512825,No immediate action,6.230800,6.230800,TEMPERATURE,1,0.230557,0.000000,1,59.699719,0.000000
283,DEMO_BJT_01,BJT,22.883000,0.171019,3.913428,10.000000,6.086572,60.865722,18.150000,50.000000,213.821389,150.000000,-63.821389,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.425476,Correct thermal operating condition,2.637000,2.637000,TEMPERATURE,1,0.115238,32.616618,1,15.419339,32.616618
284,DEMO_MOSFET_01,MOSFET,5.826000,0.777987,4.532552,10.000000,5.467448,54.674477,23.860000,40.000000,205.162090,150.000000,-55.162090,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.367747,Correct thermal operating condition,3.153500,3.153500,TEMPERATURE,1,0.541280,30.425513,1,4.053410,30.425513
285,DEMO_MOSFET_02,MOSFET,15.665000,0.450697,7.060169,20.000000,12.939831,64.699157,40.330000,25.000000,216.834213,175.000000,-41.834213,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.239053,Correct thermal operating condition,5.386800,5.386800,TEMPERATURE,1,0.343875,23.701538,1,11.952154,23.701538
286,DEMO_BJT_01,BJT,28.830000,0.087909,2.534416,10.000000,7.465584,74.655835,46.050000,50.000000,172.770824,150.000000,-22.770824,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.151805,Correct thermal operating condition,2.079000,2.079000,TEMPERATURE,1,0.072112,17.969283,1,23.649456,17.969283
287,DEMO_MOSFET_01,MOSFET,6.804000,0.447448,3.044436,10.000000,6.955564,69.555638,40.820000,40.000000,162.597448,150.000000,-12.597448,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.083983,Correct thermal operating condition,2.729500,2.729500,TEMPERATURE,1,0.401161,10.344647,1,6.100150,10.344647
288,DEMO_MOSFET_02,MOSFET,13.408000,0.134317,1.800922,20.000000,18.199078,90.995388,25.240000,25.000000,70.263058,175.000000,104.736942,SAFE,NONE,4,0.401503,No immediate action,5.990400,5.990400,TEMPERATURE,1,0.446778,0.000000,1,44.598971,0.000000
289,DEMO_BJT_01,BJT,28.636000,0.067617,1.936280,10.000000,8.063720,80.637196,45.370000,50.000000,142.184021,150.000000,7.815979,CRITICAL,LOW_MARGIN,3,0.947893,Monitor / investigate,2.092600,2.092600,TEMPERATURE,1,0.073076,0.000000,1,30.947839,0.000000
290,DEMO_MOSFET_01,MOSFET,23.858000,0.109669,2.616483,10.000000,7.383517,73.835170,40.120000,40.000000,144.779320,150.000000,5.220680,CRITICAL,LOW_MARGIN,3,0.965195,Monitor / investigate,2.747000,2.747000,TEMPERATURE,1,0.115140,0.000000,1,25.048099,0.000000
291,DEMO_MOSFET_02,MOSFET,53.513000,0.060858,3.256694,20.000000,16.743306,83.716529,38.180000,25.000000,119.597354,175.000000,55.402646,SAFE,NONE,4,0.683413,No immediate action,5.472800,5.472800,TEMPERATURE,1,0.102270,0.000000,1,89.927372,0.000000
292,DEMO_BJT_01,BJT,11.050000,0.152735,1.687722,10.000000,8.312278,83.122782,40.720000,50.000000,125.106088,150.000000,24.893912,SAFE,NONE,4,0.834041,No immediate action,2.185600,2.185600,TEMPERATURE,1,0.197792,0.000000,1,14.309752,0.000000
293,DEMO_MOSFET_01,MOSFET,19.271000,0.117528,2.264882,10.000000,7.735118,77.351179,53.840000,40.000000,144.435284,150.000000,5.564716,CRITICAL,LOW_MARGIN,3,0.962902,Monitor / investigate,2.404000,2.404000,TEMPERATURE,1,0.124747,0.000000,1,20.454700,0.000000
294,DEMO_MOSFET_02,MOSFET,48.798000,0.157690,7.694957,20.000000,12.305043,61.525217,33.760000,25.000000,226.133916,175.000000,-51.133916,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.292194,Correct thermal operating condition,5.649600,5.649600,TEMPERATURE,1,0.115775,26.580483,1,35.827256,26.580483
295,DEMO_BJT_01,BJT,4.077000,0.515919,2.103402,10.000000,7.896598,78.965982,38.660000,50.000000,143.830088,150.000000,6.169912,CRITICAL,LOW_MARGIN,3,0.958867,Monitor / investigate,2.226800,2.226800,TEMPERATURE,1,0.546186,0.000000,1,4.316181,0.000000
296,DEMO_MOSFET_01,MOSFET,16.643000,0.038826,0.646181,10.000000,9.353819,93.538189,33.470000,40.000000,59.317245,150.000000,90.682755,SAFE,NONE,4,0.395448,No immediate action,2.913250,2.913250,TEMPERATURE,1,0.175044,0.000000,1,75.033483,0.000000
297,DEMO_MOSFET_02,MOSFET,58.755000,0.138396,8.131457,20.000000,11.868543,59.342715,26.480000,25.000000,229.766424,175.000000,-54.766424,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.312951,Correct thermal operating condition,5.940800,5.940800,TEMPERATURE,1,0.101111,26.940522,1,42.926096,26.940522
298,DEMO_BJT_01,BJT,12.766000,0.276451,3.529173,10.000000,6.470827,64.708265,18.610000,50.000000,195.068673,150.000000,-45.068673,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.300458,Correct thermal operating condition,2.627800,2.627800,TEMPERATURE,1,0.205844,25.540639,1,9.505482,25.540639
299,DEMO_MOSFET_01,MOSFET,30.340000,0.069402,2.105657,10.000000,7.894343,78.943433,38.210000,40.000000,122.436267,150.000000,27.563733,SAFE,NONE,4,0.816242,No immediate action,2.794750,2.794750,TEMPERATURE,1,0.092114,0.000000,1,40.269012,0.000000
300,DEMO_MOSFET_02,MOSFET,36.441000,0.126414,4.606653,20.000000,15.393347,76.966737,16.640000,25.000000,131.806314,175.000000,43.193686,SAFE,NONE,4,0.753179,No immediate action,6.334400,6.334400,TEMPERATURE,1,0.173826,0.000000,1,50.108374,0.000000
301,DEMO_BJT_01,BJT,16.038000,0.087570,1.404448,10.000000,8.595552,85.955523,22.530000,50.000000,92.752383,150.000000,57.247617,SAFE,NONE,4,0.618349,No immediate action,2.549400,2.549400,TEMPERATURE,1,0.158960,0.000000,1,29.112710,0.000000
302,DEMO_MOSFET_01,MOSFET,33.006000,0.033785,1.115108,10.000000,8.884892,88.848923,53.310000,40.000000,97.914308,150.000000,52.085692,SAFE,NONE,4,0.652762,No immediate action,2.417250,2.417250,TEMPERATURE,1,0.073237,0.000000,1,71.548024,0.000000
303,DEMO_MOSFET_02,MOSFET,9.638000,0.809065,7.797768,20.000000,12.202232,61.011158,48.500000,25.000000,243.444212,175.000000,-68.444212,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.391110,Correct thermal operating condition,5.060000,5.060000,TEMPERATURE,1,0.525005,35.109640,1,6.254133,35.109640
304,DEMO_BJT_01,BJT,21.813000,0.106082,2.313967,10.000000,7.686033,76.860333,40.850000,50.000000,156.548333,150.000000,-6.548333,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.043656,Correct thermal operating condition,2.183000,2.183000,TEMPERATURE,1,0.100078,5.659834,1,20.578420,5.659834
305,DEMO_MOSFET_01,MOSFET,25.563000,0.047000,1.201461,10.000000,8.798539,87.985390,54.640000,40.000000,102.698440,150.000000,47.301560,SAFE,NONE,4,0.684656,No immediate action,2.384000,2.384000,TEMPERATURE,1,0.093260,0.000000,1,50.723404,0.000000
306,DEMO_MOSFET_02,MOSFET,26.308000,0.217659,5.726173,20.000000,14.273827,71.369135,29.560000,25.000000,172.714324,175.000000,2.285676,CRITICAL,LOW_MARGIN,3,0.986939,Monitor / investigate,5.817600,5.817600,TEMPERATURE,1,0.221134,0.000000,1,26.728047,0.000000
307,DEMO_BJT_01,BJT,3.466000,0.356374,1.235192,10.000000,8.764808,87.648077,45.980000,50.000000,107.739614,150.000000,42.260386,SAFE,NONE,4,0.718264,No immediate action,2.080400,2.080400,TEMPERATURE,1,0.600231,0.000000,1,5.837687,0.000000
308,DEMO_MOSFET_01,MOSFET,15.199000,0.218588,3.322319,10.000000,6.677681,66.776810,40.240000,40.000000,173.132760,150.000000,-23.132760,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.154218,Correct thermal operating condition,2.744000,2.744000,TEMPERATURE,1,0.180538,17.407089,1,12.553297,17.407089
309,DEMO_MOSFET_02,MOSFET,18.860000,0.123873,2.336245,20.000000,17.663755,88.318776,37.320000,25.000000,95.726119,175.000000,79.273881,SAFE,NONE,4,0.547006,No immediate action,5.507200,5.507200,TEMPERATURE,1,0.292004,0.000000,1,44.458437,0.000000
310,DEMO_BJT_01,BJT,18.876000,0.105614,1.993570,10.000000,8.006430,80.064301,49.060000,50.000000,148.738493,150.000000,1.261507,CRITICAL,LOW_MARGIN,3,0.991590,Monitor / investigate,2.018800,2.018800,TEMPERATURE,1,0.106951,0.000000,1,19.114890,0.000000
311,DEMO_MOSFET_01,MOSFET,27.554000,0.108336,2.985090,10.000000,7.014910,70.149099,21.010000,40.000000,140.413606,150.000000,9.586394,CRITICAL,LOW_MARGIN,3,0.936091,Monitor / investigate,3.224750,3.224750,TEMPERATURE,1,0.117034,0.000000,1,29.766190,0.000000
312,DEMO_MOSFET_02,MOSFET,41.083000,0.045622,1.874289,20.000000,18.125711,90.628557,51.670000,25.000000,98.527216,175.000000,76.472784,SAFE,NONE,4,0.563013,No immediate action,4.933200,4.933200,TEMPERATURE,1,0.120079,0.000000,1,108.132042,0.000000
313,DEMO_BJT_01,BJT,21.847000,0.027298,0.596379,10.000000,9.403621,94.036206,41.490000,50.000000,71.308970,150.000000,78.691030,SAFE,NONE,4,0.475393,No immediate action,2.170200,2.170200,TEMPERATURE,1,0.099336,0.000000,1,79.500330,0.000000
314,DEMO_MOSFET_01,MOSFET,26.809000,0.162623,4.359760,10.000000,5.640240,56.402400,18.390000,40.000000,192.780400,150.000000,-42.780400,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.285203,Correct thermal operating condition,3.290250,3.290250,TEMPERATURE,1,0.122729,24.531396,1,20.232378,24.531396
315,DEMO_MOSFET_02,MOSFET,43.656000,0.148716,6.492346,20.000000,13.507654,67.538272,28.140000,25.000000,190.448642,175.000000,-15.448642,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.088278,Correct thermal operating condition,5.874400,5.874400,TEMPERATURE,1,0.134561,9.518065,1,39.500793,9.518065
316,DEMO_BJT_01,BJT,27.549000,0.109181,3.007827,10.000000,6.992173,69.921726,52.880000,50.000000,203.271368,150.000000,-53.271368,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.355142,Correct thermal operating condition,1.942400,1.942400,TEMPERATURE,1,0.070507,35.421826,1,17.790641,35.421826
317,DEMO_MOSFET_01,MOSFET,21.814000,0.207888,4.534869,10.000000,5.465131,54.651312,18.740000,40.000000,200.134753,150.000000,-50.134753,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.334232,Correct thermal operating condition,3.281500,3.281500,TEMPERATURE,1,0.150431,27.638480,1,15.784942,27.638480
318,DEMO_MOSFET_02,MOSFET,57.314000,0.042144,2.415441,20.000000,17.584559,87.922794,15.730000,25.000000,76.116030,175.000000,98.883970,SAFE,NONE,4,0.434949,No immediate action,6.370800,6.370800,TEMPERATURE,1,0.111156,0.000000,1,151.167426,0.000000
319,DEMO_BJT_01,BJT,7.376000,0.211986,1.563609,10.000000,8.436391,84.363913,28.670000,50.000000,106.850437,150.000000,43.149563,SAFE,NONE,4,0.712336,No immediate action,2.426600,2.426600,TEMPERATURE,1,0.328986,0.000000,1,11.446982,0.000000
320,DEMO_MOSFET_01,MOSFET,13.944000,0.158544,2.210738,10.000000,7.789262,77.892625,55.000000,40.000000,143.429501,150.000000,6.570499,CRITICAL,LOW_MARGIN,3,0.956197,Monitor / investigate,2.375000,2.375000,TEMPERATURE,1,0.170324,0.000000,1,14.980069,0.000000
321,DEMO_MOSFET_02,MOSFET,34.687000,0.073255,2.540996,20.000000,17.459004,87.295019,46.520000,25.000000,110.044905,175.000000,64.955095,SAFE,NONE,4,0.628828,No immediate action,5.139200,5.139200,TEMPERATURE,1,0.148159,0.000000,1,70.154938,0.000000
322,DEMO_BJT_01,BJT,20.534000,0.098280,2.018082,10.000000,7.981918,79.819185,44.550000,50.000000,145.454076,150.000000,4.545924,CRITICAL,LOW_MARGIN,3,0.969694,Monitor / investigate,2.109000,2.109000,TEMPERATURE,1,0.102708,0.000000,1,21.459096,0.000000
323,DEMO_MOSFET_01,MOSFET,25.098000,0.134915,3.386097,10.000000,6.613903,66.139033,50.060000,40.000000,185.503867,150.000000,-35.503867,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.236692,Correct thermal operating condition,2.498500,2.498500,TEMPERATURE,1,0.099550,26.212975,1,18.519068,26.212975
324,DEMO_MOSFET_02,MOSFET,43.107000,0.043521,1.876060,20.000000,18.123940,90.619701,21.170000,25.000000,68.071494,175.000000,106.928506,SAFE,NONE,4,0.388980,No immediate action,6.153200,6.153200,TEMPERATURE,1,0.142742,0.000000,1,141.384619,0.000000
325,DEMO_BJT_01,BJT,22.193000,0.148744,3.301076,10.000000,6.698924,66.989244,39.990000,50.000000,205.043780,150.000000,-55.043780,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.366959,Correct thermal operating condition,2.200200,2.200200,TEMPERATURE,1,0.099139,33.348997,1,14.791857,33.348997
326,DEMO_MOSFET_01,MOSFET,29.625000,0.046250,1.370156,10.000000,8.629844,86.298437,16.750000,40.000000,71.556250,150.000000,78.443750,SAFE,NONE,4,0.477042,No immediate action,3.331250,3.331250,TEMPERATURE,1,0.112447,0.000000,1,72.027027,0.000000
327,DEMO_MOSFET_02,MOSFET,46.382000,0.057930,2.686909,20.000000,17.313091,86.565454,53.780000,25.000000,120.952731,175.000000,54.047269,SAFE,NONE,4,0.691158,No immediate action,4.848800,4.848800,TEMPERATURE,1,0.104541,0.000000,1,83.701018,0.000000
328,DEMO_BJT_01,BJT,8.697000,0.276342,2.403346,10.000000,7.596654,75.966536,46.350000,50.000000,166.517319,150.000000,-16.517319,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.110115,Correct thermal operating condition,2.073000,2.073000,TEMPERATURE,1,0.238358,13.745267,1,7.501574,13.745267
329,DEMO_MOSFET_01,MOSFET,36.447000,0.095196,3.469609,10.000000,6.530391,65.303914,53.620000,40.000000,192.404344,150.000000,-42.404344,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.282696,Correct thermal operating condition,2.409500,2.409500,TEMPERATURE,1,0.066110,30.554127,1,25.310937,30.554127
330,DEMO_MOSFET_02,MOSFET,36.373000,0.232033,8.439736,20.000000,11.560264,57.801318,22.760000,25.000000,233.753408,175.000000,-58.753408,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.335734,Correct thermal operating condition,6.089600,6.089600,TEMPERATURE,1,0.167421,27.846087,1,26.244543,27.846087
331,DEMO_BJT_01,BJT,23.787000,0.141361,3.362554,10.000000,6.637446,66.374459,32.620000,50.000000,200.747705,150.000000,-50.747705,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.338318,Correct thermal operating condition,2.347600,2.347600,TEMPERATURE,1,0.098693,30.184023,1,16.607126,30.184023
332,DEMO_MOSFET_01,MOSFET,8.996000,0.400195,3.600154,10.000000,6.399846,63.998458,35.120000,40.000000,179.126169,150.000000,-29.126169,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.194174,Correct thermal operating condition,2.872000,2.872000,TEMPERATURE,1,0.319253,20.225640,1,7.176501,20.225640
333,DEMO_MOSFET_02,MOSFET,53.015000,0.154650,8.198770,20.000000,11.801230,59.006151,22.990000,25.000000,227.959244,175.000000,-52.959244,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.302624,Correct thermal operating condition,6.080400,6.080400,TEMPERATURE,1,0.114692,25.837654,1,39.317168,25.837654
334,DEMO_BJT_01,BJT,12.394000,0.102681,1.272628,10.000000,8.727372,87.273717,17.090000,50.000000,80.721416,150.000000,69.278584,SAFE,NONE,4,0.538143,No immediate action,2.658200,2.658200,TEMPERATURE,1,0.214475,0.000000,1,25.887944,0.000000
335,DEMO_MOSFET_01,MOSFET,22.089000,0.067691,1.495226,10.000000,8.504774,85.047735,52.370000,40.000000,112.179060,150.000000,37.820940,SAFE,NONE,4,0.747860,No immediate action,2.440750,2.440750,TEMPERATURE,1,0.110496,0.000000,1,36.057231,0.000000
336,DEMO_MOSFET_02,MOSFET,13.817000,0.415489,5.740812,20.000000,14.259188,71.295942,19.990000,25.000000,163.510288,175.000000,11.489712,SAFE,NONE,4,0.934345,No immediate action,6.200400,6.200400,TEMPERATURE,1,0.448752,0.000000,1,14.923139,0.000000
337,DEMO_BJT_01,BJT,25.269000,0.046103,1.164977,10.000000,8.835023,88.350233,32.970000,50.000000,91.218835,150.000000,58.781165,SAFE,NONE,4,0.608126,No immediate action,2.340600,2.340600,TEMPERATURE,1,0.092627,0.000000,1,50.768930,0.000000
338,DEMO_MOSFET_01,MOSFET,33.218000,0.097233,3.229886,10.000000,6.770114,67.701142,18.670000,40.000000,147.865432,150.000000,2.134568,CRITICAL,LOW_MARGIN,3,0.985770,Monitor / investigate,3.283250,3.283250,TEMPERATURE,1,0.098839,0.000000,1,33.766828,0.000000
339,DEMO_MOSFET_02,MOSFET,27.819000,0.176513,4.910415,20.000000,15.089585,75.447924,50.390000,25.000000,173.150379,175.000000,1.849621,CRITICAL,LOW_MARGIN,3,0.989431,Monitor / investigate,4.984400,4.984400,TEMPERATURE,1,0.179173,0.000000,1,28.238147,0.000000
340,DEMO_BJT_01,BJT,12.813000,0.228884,2.932691,10.000000,7.067309,70.673093,30.860000,50.000000,177.494535,150.000000,-27.494535,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.183297,Correct thermal operating condition,2.382800,2.382800,TEMPERATURE,1,0.185967,18.750381,1,10.410514,18.750381
341,DEMO_MOSFET_01,MOSFET,14.791000,0.073529,1.087567,10.000000,8.912433,89.124326,18.260000,40.000000,61.762698,150.000000,88.237302,SAFE,NONE,4,0.411751,No immediate action,3.293500,3.293500,TEMPERATURE,1,0.222669,0.000000,1,44.791851,0.000000
342,DEMO_MOSFET_02,MOSFET,23.441000,0.163626,3.835557,20.000000,16.164443,80.822215,18.960000,25.000000,114.848927,175.000000,60.151073,SAFE,NONE,4,0.656280,No immediate action,6.241600,6.241600,TEMPERATURE,1,0.266269,0.000000,1,38.145527,0.000000
343,DEMO_BJT_01,BJT,27.687000,0.020732,0.574007,10.000000,9.425993,94.259931,20.840000,50.000000,49.540344,150.000000,100.459656,SAFE,NONE,4,0.330269,No immediate action,2.583200,2.583200,TEMPERATURE,1,0.093300,0.000000,1,124.599653,0.000000
344,DEMO_MOSFET_01,MOSFET,31.077000,0.136722,4.248910,10.000000,5.751090,57.510904,33.900000,40.000000,203.856384,150.000000,-53.856384,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.359043,Correct thermal operating condition,2.902500,2.902500,TEMPERATURE,1,0.093397,31.688356,1,21.229210,31.688356
345,DEMO_MOSFET_02,MOSFET,54.822000,0.139512,7.648327,20.000000,12.351673,61.758366,33.760000,25.000000,224.968172,175.000000,-49.968172,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.285532,Correct thermal operating condition,5.649600,5.649600,TEMPERATURE,1,0.103054,26.132864,1,40.495441,26.132864
346,DEMO_BJT_01,BJT,6.187000,0.499062,3.087697,10.000000,6.912303,69.123034,15.760000,50.000000,170.144830,150.000000,-20.144830,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.134299,Correct thermal operating condition,2.684800,2.684800,TEMPERATURE,1,0.433942,13.048452,1,5.379692,13.048452
347,DEMO_MOSFET_01,MOSFET,18.660000,0.176214,3.288153,10.000000,6.711847,67.118468,52.610000,40.000000,184.136130,150.000000,-34.136130,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.227574,Correct thermal operating condition,2.434750,2.434750,TEMPERATURE,1,0.130480,25.953877,1,13.817007,25.953877
348,DEMO_MOSFET_02,MOSFET,11.702000,0.148917,1.742627,20.000000,18.257373,91.286866,46.050000,25.000000,89.615668,175.000000,85.384332,SAFE,NONE,4,0.512090,No immediate action,5.158000,5.158000,TEMPERATURE,1,0.440779,0.000000,1,34.636744,0.000000
349,DEMO_BJT_01,BJT,19.439000,0.073655,1.431780,10.000000,8.568220,85.682205,24.540000,50.000000,96.128977,150.000000,53.871023,SAFE,NONE,4,0.640860,No immediate action,2.509200,2.509200,TEMPERATURE,1,0.129081,0.000000,1,34.066934,0.000000
350,DEMO_MOSFET_01,MOSFET,21.494000,0.105602,2.269809,10.000000,7.730191,77.301906,17.510000,40.000000,108.302376,150.000000,41.697624,SAFE,NONE,4,0.722016,No immediate action,3.312250,3.312250,TEMPERATURE,1,0.154101,0.000000,1,31.365410,0.000000
351,DEMO_MOSFET_02,MOSFET,36.628000,0.085725,3.139935,20.000000,16.860065,84.300323,36.440000,25.000000,114.938382,175.000000,60.061618,SAFE,NONE,4,0.656791,No immediate action,5.542400,5.542400,TEMPERATURE,1,0.151316,0.000000,1,64.653252,0.000000
352,DEMO_BJT_01,BJT,2.044000,0.977826,1.998676,10.000000,8.001324,80.013237,43.740000,50.000000,143.673817,150.000000,6.326183,CRITICAL,LOW_MARGIN,3,0.957825,Monitor / investigate,2.125200,2.125200,TEMPERATURE,1,1.039726,0.000000,1,2.173393,0.000000
353,DEMO_MOSFET_01,MOSFET,9.931000,0.292141,2.901252,10.000000,7.098748,70.987477,29.110000,40.000000,145.160091,150.000000,4.839909,CRITICAL,LOW_MARGIN,3,0.967734,Monitor / investigate,3.022250,3.022250,TEMPERATURE,1,0.304325,0.000000,1,10.345176,0.000000
354,DEMO_MOSFET_02,MOSFET,24.833000,0.108111,2.684720,20.000000,17.315280,86.576398,41.730000,25.000000,108.848012,175.000000,66.151988,SAFE,NONE,4,0.621989,No immediate action,5.330800,5.330800,TEMPERATURE,1,0.214666,0.000000,1,49.308581,0.000000
355,DEMO_BJT_01,BJT,24.020000,0.106260,2.552365,10.000000,7.447635,74.476348,53.140000,50.000000,180.758260,150.000000,-30.758260,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.205055,Correct thermal operating condition,1.937200,1.937200,TEMPERATURE,1,0.080649,24.101770,1,18.230755,24.101770
356,DEMO_MOSFET_01,MOSFET,35.313000,0.085288,3.011775,10.000000,6.988225,69.882249,35.300000,40.000000,155.771006,150.000000,-5.771006,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.038473,Correct thermal operating condition,2.867500,2.867500,TEMPERATURE,1,0.081202,4.790369,1,33.621377,4.790369
357,DEMO_MOSFET_02,MOSFET,25.532000,0.105224,2.686579,20.000000,17.313421,86.567104,16.740000,25.000000,83.904479,175.000000,91.095521,SAFE,NONE,4,0.479454,No immediate action,6.330400,6.330400,TEMPERATURE,1,0.247940,0.000000,1,60.161180,0.000000
358,DEMO_BJT_01,BJT,3.892000,0.510455,1.986691,10.000000,8.013309,80.133091,44.890000,50.000000,144.224543,150.000000,5.775457,CRITICAL,LOW_MARGIN,3,0.961497,Monitor / investigate,2.102200,2.102200,TEMPERATURE,1,0.540134,0.000000,1,4.118287,0.000000
359,DEMO_MOSFET_01,MOSFET,6.836000,0.266424,1.821274,10.000000,8.178726,81.787255,24.650000,40.000000,97.500979,150.000000,52.499021,SAFE,NONE,4,0.650007,No immediate action,3.133750,3.133750,TEMPERATURE,1,0.458419,0.000000,1,11.762266,0.000000
360,DEMO_MOSFET_02,MOSFET,12.338000,0.431295,5.321318,20.000000,14.678682,73.393411,38.280000,25.000000,171.312943,175.000000,3.687057,CRITICAL,LOW_MARGIN,3,0.978931,Monitor / investigate,5.468800,5.468800,TEMPERATURE,1,0.443249,0.000000,1,12.679952,0.000000
361,DEMO_BJT_01,BJT,19.998000,0.047927,0.958444,10.000000,9.041556,90.415559,29.090000,50.000000,77.012207,150.000000,72.987793,SAFE,NONE,4,0.513415,No immediate action,2.418200,2.418200,TEMPERATURE,1,0.120922,0.000000,1,50.455902,0.000000
362,DEMO_MOSFET_01,MOSFET,39.290000,0.062687,2.462972,10.000000,7.537028,75.370278,48.220000,40.000000,146.738889,150.000000,3.261111,CRITICAL,LOW_MARGIN,3,0.978259,Monitor / investigate,2.544500,2.544500,TEMPERATURE,1,0.064762,0.000000,1,40.590553,0.000000
363,DEMO_MOSFET_02,MOSFET,12.417000,0.514098,6.383555,20.000000,13.616445,68.082226,34.140000,25.000000,193.728872,175.000000,-18.728872,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.107022,Correct thermal operating condition,5.634400,5.634400,TEMPERATURE,1,0.453765,11.735700,1,10.959778,11.735700
364,DEMO_BJT_01,BJT,3.036000,0.523665,1.589847,10.000000,8.410153,84.101531,43.640000,50.000000,123.132347,150.000000,26.867653,SAFE,NONE,4,0.820882,No immediate action,2.127200,2.127200,TEMPERATURE,1,0.700659,0.000000,1,4.062139,0.000000
